date,sku_id,product_name,category,price,cost,competitor_price,quantity_sold
2023-12-14,144,Cereal_Product_44,Cereal,7.35,3.05,8.6,22
2023-12-15,144,Cereal_Product_44,Cereal,7.26,3.05,7.0,27
2023-12-16,144,Cereal_Product_44,Cereal,6.92,3.05,6.73,26
2023-12-17,144,Cereal_Product_44,Cereal,7.49,3.05,8.12,29
2023-12-18,144,Cereal_Product_44,Cereal,7.98,3.05,8.26,24
2023-12-19,144,Cereal_Product_44,Cereal,6.9,3.05,7.26,24
2023-12-20,144,Cereal_Product_44,Cereal,7.85,3.05,7.59,21
2023-12-21,144,Cereal_Product_44,Cereal,7.15,3.05,7.3,25
2023-12-22,144,Cereal_Product_44,Cereal,7.32,3.05,7.03,25
2023-12-23,144,Cereal_Product_44,Cereal,8.23,3.05,8.2,21
2023-12-24,144,Cereal_Product_44,Cereal,7.76,3.05,8.07,28
2023-12-25,144,Cereal_Product_44,Cereal,7.82,3.05,7.46,23
2023-12-26,144,Cereal_Product_44,Cereal,7.65,3.05,7.39,20
2023-12-27,144,Cereal_Product_44,Cereal,7.23,3.05,6.78,23
2023-12-28,144,Cereal_Product_44,Cereal,7.76,3.05,7.8,24
2023-12-29,144,Cereal_Product_44,Cereal,7.43,3.05,8.45,29
2023-12-30,144,Cereal_Product_44,Cereal,7.99,3.05,7.99,24
2023-12-31,144,Cereal_Product_44,Cereal,7.6,3.05,7.51,22
2024-01-01,144,Cereal_Product_44,Cereal,7.9,3.05,6.46,26
2023-01-01,145,Coffee_Product_45,Coffee,21.28,9.25,22.53,26
2023-01-02,145,Coffee_Product_45,Coffee,18.69,9.25,18.53,29
2023-01-03,145,Coffee_Product_45,Coffee,19.71,9.25,23.31,37
2023-01-04,145,Coffee_Product_45,Coffee,21.86,9.25,18.31,24
2023-01-05,145,Coffee_Product_45,Coffee,21.34,9.25,23.4,28
2023-01-06,145,Coffee_Product_45,Coffee,18.65,9.25,22.5,33
2023-01-07,145,Coffee_Product_45,Coffee,20.23,9.25,22.92,34
2023-01-08,145,Coffee_Product_45,Coffee,19.61,9.25,18.19,25
2023-01-09,145,Coffee_Product_45,Coffee,21.59,9.25,19.18,29
2023-01-10,145,Coffee_Product_45,Coffee,18.94,9.25,21.63,38
2023-01-11,145,Coffee_Product_45,Coffee,18.94,9.25,20.42,29
2023-01-12,145,Coffee_Product_45,Coffee,21.38,9.25,19.12,26
2023-01-13,145,Coffee_Product_45,Coffee,22.38,9.25,21.59,30
2023-01-14,145,Coffee_Product_45,Coffee,19.94,9.25,22.1,30
2023-01-15,145,Coffee_Product_45,Coffee,21.88,9.25,19.08,21
2023-01-16,145,Coffee_Product_45,Coffee,19.98,9.25,17.86,27
2023-01-17,145,Coffee_Product_45,Coffee,21.03,9.25,20.85,29
2023-01-18,145,Coffee_Product_45,Coffee,20.34,9.25,19.76,28
2023-01-19,145,Coffee_Product_45,Coffee,21.38,9.25,22.7,34
2023-01-20,145,Coffee_Product_45,Coffee,18.59,9.25,17.61,29
2023-01-21,145,Coffee_Product_45,Coffee,20.59,9.25,21.24,33
2023-01-22,145,Coffee_Product_45,Coffee,22.43,9.25,17.62,21
2023-01-23,145,Coffee_Product_45,Coffee,21.42,9.25,18.03,22
2023-01-24,145,Coffee_Product_45,Coffee,19.29,9.25,19.59,34
2023-01-25,145,Coffee_Product_45,Coffee,19.6,9.25,18.73,25
2023-01-26,145,Coffee_Product_45,Coffee,21.16,9.25,18.32,25
2023-01-27,145,Coffee_Product_45,Coffee,18.96,9.25,22.19,30
2023-01-28,145,Coffee_Product_45,Coffee,18.38,9.25,18.75,37
2023-01-29,145,Coffee_Product_45,Coffee,21.51,9.25,19.56,30
2023-01-30,145,Coffee_Product_45,Coffee,20.8,9.25,22.89,27
2023-01-31,145,Coffee_Product_45,Coffee,21.1,9.25,22.14,30
2023-02-01,145,Coffee_Product_45,Coffee,18.44,9.25,20.54,32
2023-02-02,145,Coffee_Product_45,Coffee,19.9,9.25,17.91,25
2023-02-03,145,Coffee_Product_45,Coffee,20.52,9.25,23.12,31
2023-02-04,145,Coffee_Product_45,Coffee,21.2,9.25,21.67,26
2023-02-05,145,Coffee_Product_45,Coffee,21.8,9.25,17.55,31
2023-02-06,145,Coffee_Product_45,Coffee,19.52,9.25,23.14,32
2023-02-07,145,Coffee_Product_45,Coffee,22.05,9.25,17.77,22
2023-02-08,145,Coffee_Product_45,Coffee,21.09,9.25,21.02,31
2023-02-09,145,Coffee_Product_45,Coffee,19.98,9.25,19.74,34
2023-02-10,145,Coffee_Product_45,Coffee,21.05,9.25,23.33,31
2023-02-11,145,Coffee_Product_45,Coffee,21.05,9.25,22.98,34
2023-02-12,145,Coffee_Product_45,Coffee,19.22,9.25,21.0,34
2023-02-13,145,Coffee_Product_45,Coffee,18.38,9.25,21.62,33
2023-02-14,145,Coffee_Product_45,Coffee,18.85,9.25,22.36,34
2023-02-15,145,Coffee_Product_45,Coffee,22.25,9.25,22.35,30
2023-02-16,145,Coffee_Product_45,Coffee,21.85,9.25,21.0,22
2023-02-17,145,Coffee_Product_45,Coffee,19.06,9.25,18.87,31
2023-02-18,145,Coffee_Product_45,Coffee,21.04,9.25,19.25,32
2023-02-19,145,Coffee_Product_45,Coffee,22.09,9.25,21.41,29
2023-02-20,145,Coffee_Product_45,Coffee,22.09,9.25,21.54,33
2023-02-21,145,Coffee_Product_45,Coffee,20.66,9.25,19.61,26
2023-02-22,145,Coffee_Product_45,Coffee,21.3,9.25,22.76,27
2023-02-23,145,Coffee_Product_45,Coffee,19.96,9.25,19.78,27
2023-02-24,145,Coffee_Product_45,Coffee,18.65,9.25,21.61,36
2023-02-25,145,Coffee_Product_45,Coffee,20.51,9.25,18.61,31
2023-02-26,145,Coffee_Product_45,Coffee,19.65,9.25,19.49,28
2023-02-27,145,Coffee_Product_45,Coffee,20.01,9.25,20.67,33
2023-02-28,145,Coffee_Product_45,Coffee,19.06,9.25,17.56,30
2023-03-01,145,Coffee_Product_45,Coffee,21.35,9.25,17.59,27
2023-03-02,145,Coffee_Product_45,Coffee,22.22,9.25,18.98,28
2023-03-03,145,Coffee_Product_45,Coffee,21.21,9.25,22.4,33
2023-03-04,145,Coffee_Product_45,Coffee,20.36,9.25,18.66,24
2023-03-05,145,Coffee_Product_45,Coffee,20.06,9.25,22.75,28
2023-03-06,145,Coffee_Product_45,Coffee,20.6,9.25,21.71,31
2023-03-07,145,Coffee_Product_45,Coffee,21.01,9.25,21.55,34
2023-03-08,145,Coffee_Product_45,Coffee,18.87,9.25,21.46,36
2023-03-09,145,Coffee_Product_45,Coffee,21.58,9.25,23.31,35
2023-03-10,145,Coffee_Product_45,Coffee,18.38,9.25,21.21,37
2023-03-11,145,Coffee_Product_45,Coffee,21.8,9.25,21.31,24
2023-03-12,145,Coffee_Product_45,Coffee,20.4,9.25,20.11,29
2023-03-13,145,Coffee_Product_45,Coffee,20.13,9.25,22.67,41
2023-03-14,145,Coffee_Product_45,Coffee,18.85,9.25,17.68,28
2023-03-15,145,Coffee_Product_45,Coffee,20.74,9.25,19.44,34
2023-03-16,145,Coffee_Product_45,Coffee,18.72,9.25,19.09,25
2023-03-17,145,Coffee_Product_45,Coffee,21.89,9.25,19.77,26
2023-03-18,145,Coffee_Product_45,Coffee,19.59,9.25,20.27,32
2023-03-19,145,Coffee_Product_45,Coffee,19.06,9.25,23.18,39
2023-03-20,145,Coffee_Product_45,Coffee,19.38,9.25,22.99,32
2023-03-21,145,Coffee_Product_45,Coffee,20.53,9.25,21.07,33
2023-03-22,145,Coffee_Product_45,Coffee,20.64,9.25,17.46,28
2023-03-23,145,Coffee_Product_45,Coffee,19.73,9.25,20.73,35
2023-03-24,145,Coffee_Product_45,Coffee,21.57,9.25,17.75,28
2023-03-25,145,Coffee_Product_45,Coffee,19.89,9.25,19.53,28
2023-03-26,145,Coffee_Product_45,Coffee,20.14,9.25,19.2,31
2023-03-27,145,Coffee_Product_45,Coffee,18.88,9.25,21.3,40
2023-03-28,145,Coffee_Product_45,Coffee,18.91,9.25,17.44,28
2023-03-29,145,Coffee_Product_45,Coffee,18.77,9.25,22.16,34
2023-03-30,145,Coffee_Product_45,Coffee,18.95,9.25,22.39,33
2023-03-31,145,Coffee_Product_45,Coffee,22.02,9.25,17.53,32
2023-04-01,145,Coffee_Product_45,Coffee,21.15,9.25,17.83,27
2023-04-02,145,Coffee_Product_45,Coffee,21.09,9.25,22.97,37
2023-04-03,145,Coffee_Product_45,Coffee,18.95,9.25,21.1,36
2023-04-04,145,Coffee_Product_45,Coffee,20.47,9.25,23.21,27
2023-04-05,145,Coffee_Product_45,Coffee,20.35,9.25,20.13,34
2023-04-06,145,Coffee_Product_45,Coffee,19.53,9.25,18.5,28
2023-04-07,145,Coffee_Product_45,Coffee,19.45,9.25,19.6,32
2023-04-08,145,Coffee_Product_45,Coffee,21.46,9.25,23.02,29
2023-04-09,145,Coffee_Product_45,Coffee,19.57,9.25,18.04,41
2023-04-10,145,Coffee_Product_45,Coffee,20.77,9.25,22.79,35
2023-04-11,145,Coffee_Product_45,Coffee,22.1,9.25,20.57,34
2023-04-12,145,Coffee_Product_45,Coffee,20.45,9.25,17.76,28
2023-04-13,145,Coffee_Product_45,Coffee,20.82,9.25,19.78,30
2023-04-14,145,Coffee_Product_45,Coffee,21.92,9.25,18.82,24
2023-04-15,145,Coffee_Product_45,Coffee,21.29,9.25,20.85,32
2023-04-16,145,Coffee_Product_45,Coffee,18.41,9.25,18.27,28
2023-04-17,145,Coffee_Product_45,Coffee,18.94,9.25,23.09,33
2023-04-18,145,Coffee_Product_45,Coffee,19.45,9.25,18.63,29
2023-04-19,145,Coffee_Product_45,Coffee,20.11,9.25,21.21,28
2023-04-20,145,Coffee_Product_45,Coffee,19.48,9.25,22.42,33
2023-04-21,145,Coffee_Product_45,Coffee,20.23,9.25,20.98,37
2023-04-22,145,Coffee_Product_45,Coffee,21.55,9.25,21.34,27
2023-04-23,145,Coffee_Product_45,Coffee,22.32,9.25,19.84,31
2023-04-24,145,Coffee_Product_45,Coffee,20.92,9.25,17.96,28
2023-04-25,145,Coffee_Product_45,Coffee,21.9,9.25,18.14,28
2023-04-26,145,Coffee_Product_45,Coffee,19.76,9.25,21.63,28
2023-04-27,145,Coffee_Product_45,Coffee,18.91,9.25,22.21,32
2023-04-28,145,Coffee_Product_45,Coffee,21.75,9.25,22.49,37
2023-04-29,145,Coffee_Product_45,Coffee,21.5,9.25,19.55,28
2023-04-30,145,Coffee_Product_45,Coffee,19.32,9.25,23.26,38
2023-05-01,145,Coffee_Product_45,Coffee,20.55,9.25,21.26,29
2023-05-02,145,Coffee_Product_45,Coffee,22.41,9.25,18.27,24
2023-05-03,145,Coffee_Product_45,Coffee,22.32,9.25,17.75,25
2023-05-04,145,Coffee_Product_45,Coffee,20.2,9.25,20.67,37
2023-05-05,145,Coffee_Product_45,Coffee,19.51,9.25,21.87,38
2023-05-06,145,Coffee_Product_45,Coffee,19.55,9.25,17.44,25
2023-05-07,145,Coffee_Product_45,Coffee,21.93,9.25,17.47,25
2023-05-08,145,Coffee_Product_45,Coffee,21.08,9.25,20.87,27
2023-05-09,145,Coffee_Product_45,Coffee,20.8,9.25,23.39,31
2023-05-10,145,Coffee_Product_45,Coffee,19.45,9.25,21.85,35
2023-05-11,145,Coffee_Product_45,Coffee,20.01,9.25,18.26,31
2023-05-12,145,Coffee_Product_45,Coffee,20.63,9.25,17.87,32
2023-05-13,145,Coffee_Product_45,Coffee,20.48,9.25,22.32,43
2023-05-14,145,Coffee_Product_45,Coffee,18.57,9.25,22.29,37
2023-05-15,145,Coffee_Product_45,Coffee,20.34,9.25,20.13,35
2023-05-16,145,Coffee_Product_45,Coffee,20.84,9.25,17.55,34
2023-05-17,145,Coffee_Product_45,Coffee,21.57,9.25,22.02,28
2023-05-18,145,Coffee_Product_45,Coffee,18.88,9.25,19.85,37
2023-05-19,145,Coffee_Product_45,Coffee,21.72,9.25,22.33,29
2023-05-20,145,Coffee_Product_45,Coffee,18.73,9.25,18.22,33
2023-05-21,145,Coffee_Product_45,Coffee,20.39,9.25,20.17,28
2023-05-22,145,Coffee_Product_45,Coffee,18.7,9.25,20.55,40
2023-05-23,145,Coffee_Product_45,Coffee,21.69,9.25,19.59,31
2023-05-24,145,Coffee_Product_45,Coffee,20.24,9.25,23.39,34
2023-05-25,145,Coffee_Product_45,Coffee,20.88,9.25,22.0,30
2023-05-26,145,Coffee_Product_45,Coffee,20.39,9.25,22.41,44
2023-05-27,145,Coffee_Product_45,Coffee,20.23,9.25,18.81,29
2023-05-28,145,Coffee_Product_45,Coffee,19.1,9.25,19.69,26
2023-05-29,145,Coffee_Product_45,Coffee,22.2,9.25,18.01,26
2023-05-30,145,Coffee_Product_45,Coffee,21.33,9.25,23.44,35
2023-05-31,145,Coffee_Product_45,Coffee,20.67,9.25,18.91,35
2023-06-01,145,Coffee_Product_45,Coffee,19.19,9.25,17.95,31
2023-06-02,145,Coffee_Product_45,Coffee,19.99,9.25,18.59,24
2023-06-03,145,Coffee_Product_45,Coffee,19.75,9.25,20.83,28
2023-06-04,145,Coffee_Product_45,Coffee,21.43,9.25,19.39,26
2023-06-05,145,Coffee_Product_45,Coffee,19.14,9.25,18.34,30
2023-06-06,145,Coffee_Product_45,Coffee,21.07,9.25,20.2,29
2023-06-07,145,Coffee_Product_45,Coffee,22.03,9.25,21.44,33
2023-06-08,145,Coffee_Product_45,Coffee,21.77,9.25,21.4,28
2023-06-09,145,Coffee_Product_45,Coffee,19.74,9.25,17.42,27
2023-06-10,145,Coffee_Product_45,Coffee,18.97,9.25,21.96,30
2023-06-11,145,Coffee_Product_45,Coffee,19.83,9.25,18.81,30
2023-06-12,145,Coffee_Product_45,Coffee,19.96,9.25,22.98,30
2023-06-13,145,Coffee_Product_45,Coffee,20.54,9.25,18.18,30
2023-06-14,145,Coffee_Product_45,Coffee,18.54,9.25,19.78,33
2023-06-15,145,Coffee_Product_45,Coffee,20.44,9.25,19.24,30
2023-06-16,145,Coffee_Product_45,Coffee,20.82,9.25,20.34,28
2023-06-17,145,Coffee_Product_45,Coffee,22.19,9.25,19.25,31
2023-06-18,145,Coffee_Product_45,Coffee,21.31,9.25,22.05,31
2023-06-19,145,Coffee_Product_45,Coffee,18.47,9.25,19.67,36
2023-06-20,145,Coffee_Product_45,Coffee,19.07,9.25,19.48,38
2023-06-21,145,Coffee_Product_45,Coffee,20.29,9.25,23.28,36
2023-06-22,145,Coffee_Product_45,Coffee,22.33,9.25,19.8,25
2023-06-23,145,Coffee_Product_45,Coffee,20.81,9.25,18.13,31
2023-06-24,145,Coffee_Product_45,Coffee,21.8,9.25,18.97,34
2023-06-25,145,Coffee_Product_45,Coffee,18.78,9.25,21.76,40
2023-06-26,145,Coffee_Product_45,Coffee,20.14,9.25,18.94,25
2023-06-27,145,Coffee_Product_45,Coffee,18.44,9.25,21.5,32
2023-06-28,145,Coffee_Product_45,Coffee,19.37,9.25,22.93,35
2023-06-29,145,Coffee_Product_45,Coffee,21.66,9.25,19.62,29
2023-06-30,145,Coffee_Product_45,Coffee,20.89,9.25,18.51,29
2023-07-01,145,Coffee_Product_45,Coffee,19.5,9.25,21.72,32
2023-07-02,145,Coffee_Product_45,Coffee,21.79,9.25,20.01,30
2023-07-03,145,Coffee_Product_45,Coffee,21.35,9.25,17.62,25
2023-07-04,145,Coffee_Product_45,Coffee,20.4,9.25,20.87,31
2023-07-05,145,Coffee_Product_45,Coffee,18.53,9.25,20.88,32
2023-07-06,145,Coffee_Product_45,Coffee,22.05,9.25,21.5,25
2023-07-07,145,Coffee_Product_45,Coffee,21.08,9.25,21.83,31
2023-07-08,145,Coffee_Product_45,Coffee,21.67,9.25,21.28,27
2023-07-09,145,Coffee_Product_45,Coffee,22.17,9.25,19.4,30
2023-07-10,145,Coffee_Product_45,Coffee,18.92,9.25,22.44,28
2023-07-11,145,Coffee_Product_45,Coffee,21.42,9.25,23.06,28
2023-07-12,145,Coffee_Product_45,Coffee,18.98,9.25,19.18,29
2023-07-13,145,Coffee_Product_45,Coffee,20.46,9.25,19.06,31
2023-07-14,145,Coffee_Product_45,Coffee,21.32,9.25,20.47,27
2023-07-15,145,Coffee_Product_45,Coffee,20.48,9.25,23.36,30
2023-07-16,145,Coffee_Product_45,Coffee,20.28,9.25,18.33,28
2023-07-17,145,Coffee_Product_45,Coffee,19.51,9.25,20.36,29
2023-07-18,145,Coffee_Product_45,Coffee,21.49,9.25,18.52,19
2023-07-19,145,Coffee_Product_45,Coffee,18.72,9.25,19.84,29
2023-07-20,145,Coffee_Product_45,Coffee,19.3,9.25,19.65,27
2023-07-21,145,Coffee_Product_45,Coffee,18.54,9.25,20.83,29
2023-07-22,145,Coffee_Product_45,Coffee,19.08,9.25,17.55,27
2023-07-23,145,Coffee_Product_45,Coffee,20.02,9.25,22.27,29
2023-07-24,145,Coffee_Product_45,Coffee,18.47,9.25,21.67,29
2023-07-25,145,Coffee_Product_45,Coffee,19.28,9.25,23.45,32
2023-07-26,145,Coffee_Product_45,Coffee,18.52,9.25,18.9,31
2023-07-27,145,Coffee_Product_45,Coffee,21.93,9.25,22.64,32
2023-07-28,145,Coffee_Product_45,Coffee,21.98,9.25,21.07,26
2023-07-29,145,Coffee_Product_45,Coffee,21.2,9.25,18.75,29
2023-07-30,145,Coffee_Product_45,Coffee,20.78,9.25,19.14,27
2023-07-31,145,Coffee_Product_45,Coffee,21.6,9.25,17.46,21
2023-08-01,145,Coffee_Product_45,Coffee,19.5,9.25,19.44,29
2023-08-02,145,Coffee_Product_45,Coffee,21.38,9.25,22.84,30
2023-08-03,145,Coffee_Product_45,Coffee,19.7,9.25,17.79,27
2023-08-04,145,Coffee_Product_45,Coffee,20.16,9.25,23.01,28
2023-08-05,145,Coffee_Product_45,Coffee,22.35,9.25,19.66,22
2023-08-06,145,Coffee_Product_45,Coffee,21.8,9.25,21.87,22
2023-08-07,145,Coffee_Product_45,Coffee,20.06,9.25,21.36,28
2023-08-08,145,Coffee_Product_45,Coffee,22.04,9.25,21.45,29
2023-08-09,145,Coffee_Product_45,Coffee,18.75,9.25,20.69,32
2023-08-10,145,Coffee_Product_45,Coffee,22.04,9.25,20.17,27
2023-08-11,145,Coffee_Product_45,Coffee,21.98,9.25,23.01,31
2023-08-12,145,Coffee_Product_45,Coffee,20.99,9.25,21.49,29
2023-08-13,145,Coffee_Product_45,Coffee,19.68,9.25,21.09,29
2023-08-14,145,Coffee_Product_45,Coffee,21.71,9.25,19.89,32
2023-08-15,145,Coffee_Product_45,Coffee,19.46,9.25,18.71,26
2023-08-16,145,Coffee_Product_45,Coffee,18.93,9.25,17.34,24
2023-08-17,145,Coffee_Product_45,Coffee,20.6,9.25,23.33,33
2023-08-18,145,Coffee_Product_45,Coffee,18.88,9.25,21.96,25
2023-08-19,145,Coffee_Product_45,Coffee,19.81,9.25,23.41,28
2023-08-20,145,Coffee_Product_45,Coffee,20.72,9.25,22.05,26
2023-08-21,145,Coffee_Product_45,Coffee,19.2,9.25,17.61,23
2023-08-22,145,Coffee_Product_45,Coffee,20.04,9.25,20.05,27
2023-08-23,145,Coffee_Product_45,Coffee,19.61,9.25,18.05,32
2023-08-24,145,Coffee_Product_45,Coffee,18.98,9.25,22.24,29
2023-08-25,145,Coffee_Product_45,Coffee,20.94,9.25,18.47,20
2023-08-26,145,Coffee_Product_45,Coffee,20.8,9.25,21.36,23
2023-08-27,145,Coffee_Product_45,Coffee,20.63,9.25,21.36,28
2023-08-28,145,Coffee_Product_45,Coffee,22.15,9.25,21.24,26
2023-08-29,145,Coffee_Product_45,Coffee,22.13,9.25,22.71,28
2023-08-30,145,Coffee_Product_45,Coffee,20.69,9.25,21.77,28
2023-08-31,145,Coffee_Product_45,Coffee,21.37,9.25,19.34,23
2023-09-01,145,Coffee_Product_45,Coffee,21.64,9.25,19.26,22
2023-09-02,145,Coffee_Product_45,Coffee,18.8,9.25,17.47,23
2023-09-03,145,Coffee_Product_45,Coffee,21.8,9.25,22.89,27
2023-09-04,145,Coffee_Product_45,Coffee,18.37,9.25,17.97,23
2023-09-05,145,Coffee_Product_45,Coffee,18.36,9.25,20.26,26
2023-09-06,145,Coffee_Product_45,Coffee,19.62,9.25,20.44,28
2023-09-07,145,Coffee_Product_45,Coffee,21.59,9.25,20.07,25
2023-09-08,145,Coffee_Product_45,Coffee,22.11,9.25,20.85,26
2023-09-09,145,Coffee_Product_45,Coffee,19.98,9.25,21.8,27
2023-09-10,145,Coffee_Product_45,Coffee,20.93,9.25,18.53,23
2023-09-11,145,Coffee_Product_45,Coffee,20.28,9.25,17.78,24
2023-09-12,145,Coffee_Product_45,Coffee,19.49,9.25,22.58,28
2023-09-13,145,Coffee_Product_45,Coffee,21.89,9.25,20.36,25
2023-09-14,145,Coffee_Product_45,Coffee,20.75,9.25,18.11,17
2023-09-15,145,Coffee_Product_45,Coffee,21.16,9.25,21.45,25
2023-09-16,145,Coffee_Product_45,Coffee,20.87,9.25,18.7,24
2023-09-17,145,Coffee_Product_45,Coffee,18.7,9.25,17.83,27
2023-09-18,145,Coffee_Product_45,Coffee,21.74,9.25,19.06,27
2023-09-19,145,Coffee_Product_45,Coffee,18.51,9.25,19.15,24
2023-09-20,145,Coffee_Product_45,Coffee,21.17,9.25,22.65,24
2023-09-21,145,Coffee_Product_45,Coffee,18.93,9.25,19.21,30
2023-09-22,145,Coffee_Product_45,Coffee,20.59,9.25,22.11,27
2023-09-23,145,Coffee_Product_45,Coffee,18.87,9.25,20.87,29
2023-09-24,145,Coffee_Product_45,Coffee,22.31,9.25,17.91,19
2023-09-25,145,Coffee_Product_45,Coffee,20.12,9.25,18.29,23
2023-09-26,145,Coffee_Product_45,Coffee,21.59,9.25,17.82,22
2023-09-27,145,Coffee_Product_45,Coffee,21.6,9.25,19.79,29
2023-09-28,145,Coffee_Product_45,Coffee,18.85,9.25,23.27,32
2023-09-29,145,Coffee_Product_45,Coffee,20.66,9.25,18.44,24
2023-09-30,145,Coffee_Product_45,Coffee,22.43,9.25,19.43,23
2023-10-01,145,Coffee_Product_45,Coffee,19.91,9.25,22.35,28
2023-10-02,145,Coffee_Product_45,Coffee,18.74,9.25,22.69,29
2023-10-03,145,Coffee_Product_45,Coffee,21.47,9.25,21.83,27
2023-10-04,145,Coffee_Product_45,Coffee,20.78,9.25,20.19,31
2023-10-05,145,Coffee_Product_45,Coffee,21.27,9.25,21.3,29
2023-10-06,145,Coffee_Product_45,Coffee,20.52,9.25,20.09,26
2023-10-07,145,Coffee_Product_45,Coffee,19.45,9.25,22.53,33
2023-10-08,145,Coffee_Product_45,Coffee,20.26,9.25,19.84,23
2023-10-09,145,Coffee_Product_45,Coffee,20.74,9.25,22.34,31
2023-10-10,145,Coffee_Product_45,Coffee,19.32,9.25,20.92,25
2023-10-11,145,Coffee_Product_45,Coffee,21.84,9.25,20.52,21
2023-10-12,145,Coffee_Product_45,Coffee,20.03,9.25,21.35,27
2023-10-13,145,Coffee_Product_45,Coffee,21.27,9.25,19.12,24
2023-10-14,145,Coffee_Product_45,Coffee,22.2,9.25,19.73,27
2023-10-15,145,Coffee_Product_45,Coffee,20.05,9.25,22.26,31
2023-10-16,145,Coffee_Product_45,Coffee,20.23,9.25,19.68,30
2023-10-17,145,Coffee_Product_45,Coffee,19.1,9.25,21.33,29
2023-10-18,145,Coffee_Product_45,Coffee,19.89,9.25,21.39,28
2023-10-19,145,Coffee_Product_45,Coffee,20.51,9.25,22.65,31
2023-10-20,145,Coffee_Product_45,Coffee,19.29,9.25,20.05,24
2023-10-21,145,Coffee_Product_45,Coffee,18.46,9.25,22.86,31
2023-10-22,145,Coffee_Product_45,Coffee,19.4,9.25,23.41,27
2023-10-23,145,Coffee_Product_45,Coffee,21.14,9.25,18.37,22
2023-10-24,145,Coffee_Product_45,Coffee,21.85,9.25,21.71,27
2023-10-25,145,Coffee_Product_45,Coffee,18.89,9.25,21.61,26
2023-10-26,145,Coffee_Product_45,Coffee,21.09,9.25,20.12,24
2023-10-27,145,Coffee_Product_45,Coffee,19.74,9.25,19.19,26
2023-10-28,145,Coffee_Product_45,Coffee,19.58,9.25,17.5,26
2023-10-29,145,Coffee_Product_45,Coffee,20.12,9.25,21.23,31
2023-10-30,145,Coffee_Product_45,Coffee,21.9,9.25,19.27,26
2023-10-31,145,Coffee_Product_45,Coffee,20.72,9.25,20.71,29
2023-11-01,145,Coffee_Product_45,Coffee,20.97,9.25,18.08,23
2023-11-02,145,Coffee_Product_45,Coffee,18.82,9.25,17.6,32
2023-11-03,145,Coffee_Product_45,Coffee,18.85,9.25,22.24,29
2023-11-04,145,Coffee_Product_45,Coffee,20.4,9.25,18.09,23
2023-11-05,145,Coffee_Product_45,Coffee,21.28,9.25,18.17,23
2023-11-06,145,Coffee_Product_45,Coffee,19.15,9.25,20.82,22
2023-11-07,145,Coffee_Product_45,Coffee,20.59,9.25,21.81,28
2023-11-08,145,Coffee_Product_45,Coffee,22.09,9.25,17.38,19
2023-11-09,145,Coffee_Product_45,Coffee,20.44,9.25,20.04,23
2023-11-10,145,Coffee_Product_45,Coffee,20.31,9.25,21.2,32
2023-11-11,145,Coffee_Product_45,Coffee,20.74,9.25,21.85,32
2023-11-12,145,Coffee_Product_45,Coffee,21.18,9.25,23.13,23
2023-11-13,145,Coffee_Product_45,Coffee,19.59,9.25,17.43,23
2023-11-14,145,Coffee_Product_45,Coffee,19.72,9.25,22.83,31
2023-11-15,145,Coffee_Product_45,Coffee,18.99,9.25,23.25,26
2023-11-16,145,Coffee_Product_45,Coffee,22.22,9.25,22.63,25
2023-11-17,145,Coffee_Product_45,Coffee,18.55,9.25,23.14,30
2023-11-18,145,Coffee_Product_45,Coffee,20.23,9.25,18.06,21
2023-11-19,145,Coffee_Product_45,Coffee,21.14,9.25,23.4,25
2023-11-20,145,Coffee_Product_45,Coffee,21.25,9.25,22.02,22
2023-11-21,145,Coffee_Product_45,Coffee,20.91,9.25,17.76,25
2023-11-22,145,Coffee_Product_45,Coffee,19.74,9.25,21.49,26
2023-11-23,145,Coffee_Product_45,Coffee,18.67,9.25,21.64,24
2023-11-24,145,Coffee_Product_45,Coffee,22.15,9.25,21.18,28
2023-11-25,145,Coffee_Product_45,Coffee,19.13,9.25,22.68,34
2023-11-26,145,Coffee_Product_45,Coffee,22.06,9.25,21.91,28
2023-11-27,145,Coffee_Product_45,Coffee,19.27,9.25,18.32,31
2023-11-28,145,Coffee_Product_45,Coffee,18.64,9.25,18.86,32
2023-11-29,145,Coffee_Product_45,Coffee,18.69,9.25,20.17,31
2023-11-30,145,Coffee_Product_45,Coffee,19.82,9.25,19.75,26
2023-12-01,145,Coffee_Product_45,Coffee,18.97,9.25,21.39,33
2023-12-02,145,Coffee_Product_45,Coffee,20.32,9.25,18.17,25
2023-12-03,145,Coffee_Product_45,Coffee,20.2,9.25,19.5,25
2023-12-04,145,Coffee_Product_45,Coffee,21.76,9.25,18.82,26
2023-12-05,145,Coffee_Product_45,Coffee,21.19,9.25,19.13,25
2023-12-06,145,Coffee_Product_45,Coffee,21.2,9.25,21.68,28
2023-12-07,145,Coffee_Product_45,Coffee,20.76,9.25,17.83,26
2023-12-08,145,Coffee_Product_45,Coffee,18.55,9.25,22.76,28
2023-12-09,145,Coffee_Product_45,Coffee,21.4,9.25,21.26,24
2023-12-10,145,Coffee_Product_45,Coffee,19.82,9.25,19.85,30
2023-12-11,145,Coffee_Product_45,Coffee,21.76,9.25,20.31,26
2023-12-12,145,Coffee_Product_45,Coffee,19.36,9.25,21.61,26
2023-12-13,145,Coffee_Product_45,Coffee,21.09,9.25,21.8,27
2023-12-14,145,Coffee_Product_45,Coffee,20.82,9.25,22.26,25
